Trade_ID,Trade_Date,Customer_ID,Counterparty_ID,Product_Type,Trade_Amount,Currency,Trade_Status
TRD_01258,2026-06-24,CUST_0690,CPTY_112,Equity,581137.44,HKD,Settled
TRD_01259,2026-02-14,CUST_0485,CPTY_135,FX Spot,1912115.04,EUR,Pending
TRD_01260,2026-04-26,CUST_0789,CPTY_124,Fixed Income,1950492.92,ZWD,Settled
TRD_01261,2026-05-04,CUST_0807,CPTY_127,Equity,124014.41,SGD,Pending
TRD_01262,2026-03-19,CUST_0287,CPTY_120,Commodity Options,731462.28,EUR,Cancelled
TRD_01263,2026-02-13,CUST_0781,CPTY_117,Fixed Income,784886.37,EUR,Settled
TRD_01264,2026-05-22,CUST_0506,CPTY_123,Crypto ETF,1961467.5,CAD,Pending
TRD_01265,2026-01-19,CUST_0460,CPTY_101,Fixed Income,2420271.74,EUR,Cancelled
TRD_01266,2026-01-15,CUST_0780,CPTY_129,Commodity Options,2471932.97,JPY,Settled
TRD_01267,2026-01-04,CUST_0884,CPTY_150,FX Spot,198741.57,SGD,Cancelled
TRD_01268,2026-01-10,CUST_0783,CPTY_122,Fixed Income,2112395.93,GBP,Settled
TRD_01269,2026-01-30,CUST_0733,CPTY_113,Crypto ETF,106401.46,HKD,Pending
TRD_01270,2026-05-26,CUST_0549,CPTY_126,Fixed Income,491839.02,JPY,Settled
TRD_01271,2026-03-02,CUST_0444,CPTY_134,Crypto ETF,1624793.59,CAD,Settled
TRD_01272,2026-01-23,CUST_0830,CPTY_131,FX Spot,2277288.12,CAD,Settled
TRD_01273,2026-06-28,CUST_0070,CPTY_133,Fixed Income,2275783.19,GBP,Settled
TRD_01274,2026-04-20,CUST_0328,CPTY_125,Crypto ETF,2456771.85,SGD,Settled
TRD_01275,2026-03-10,CUST_0164,CPTY_131,Commodity Options,2495772.01,SGD,Pending
TRD_01276,2026-05-05,CUST_0626,CPTY_109,Equity,1257925.82,SGD,Pending
TRD_01277,2026-01-17,CUST_0522,CPTY_146,Commodity Options,297508.53,CAD,Settled
TRD_01278,2026-03-24,CUST_0200,CPTY_128,Commodity Options,558815.01,SGD,Settled
TRD_01279,2026-02-03,CUST_0549,CPTY_114,Equity,2377186.13,JPY,Cancelled
TRD_01280,2026-06-09,,CPTY_124,Commodity Options,-150.0,JPY,Settled
TRD_01281,2026-02-15,CUST_0184,CPTY_127,Equity,73009.85,USD,Pending
TRD_01282,2026-06-22,CUST_0312,CPTY_104,Crypto ETF,2197997.58,CAD,Cancelled
TRD_01283,2026-03-23,CUST_0792,CPTY_113,FX Spot,2142690.87,EUR,Pending
TRD_01284,2026-01-08,CUST_0376,CPTY_130,FX Spot,41262.53,CAD,Cancelled
TRD_01285,2026-04-03,CUST_0397,CPTY_115,FX Spot,877437.44,USD,Pending
TRD_01286,2026-03-05,CUST_0411,CPTY_149,Equity,665184.85,SGD,Cancelled
TRD_01287,2026-06-11,CUST_0188,CPTY_147,FX Spot,1349336.14,CAD,Pending
TRD_01288,2026-05-04,CUST_0052,CPTY_104,Equity,812828.29,EUR,Settled
TRD_01289,2026-06-19,CUST_0664,CPTY_134,Fixed Income,195729.17,JPY,Settled
TRD_01290,2026-05-09,CUST_0443,CPTY_104,Equity,740764.49,SGD,Pending
TRD_01291,2026-05-26,CUST_0481,CPTY_132,Crypto ETF,1368869.71,EUR,Cancelled
TRD_01292,2026-01-11,CUST_0795,CPTY_126,Crypto ETF,1850884.59,GBP,Settled
TRD_01293,2026-04-07,CUST_0073,CPTY_149,Commodity Options,2473815.78,SGD,Settled
TRD_01294,2026-04-01,CUST_0261,CPTY_101,FX Spot,2108284.31,USD,Pending
TRD_01295,2026-06-27,CUST_0746,CPTY_140,Fixed Income,2335461.11,JPY,Cancelled
TRD_01296,2026-05-23,CUST_0863,CPTY_132,FX Spot,2375080.03,USD,Settled
TRD_01297,2026-06-03,CUST_0193,CPTY_102,Equity,2292273.41,EUR,Cancelled
TRD_01298,2026-02-13,CUST_0349,CPTY_107,Equity,993107.12,SGD,Settled
TRD_01299,2026-02-27,CUST_0369,CPTY_122,Equity,1595943.73,JPY,Settled
TRD_01300,2026-05-14,CUST_0728,CPTY_147,Crypto ETF,1568834.05,SGD,Settled
TRD_01301,2026-05-07,CUST_0601,CPTY_131,Crypto ETF,1177540.04,GBP,Pending
TRD_01302,2026-06-27,CUST_0078,CPTY_113,Equity,1158561.82,JPY,Settled
TRD_01303,2026-05-03,CUST_0026,CPTY_109,FX Spot,435207.62,JPY,Pending
TRD_01304,2026-04-04,CUST_0509,CPTY_149,FX Spot,1239174.01,JPY,Settled
TRD_01305,2026-03-28,CUST_0094,CPTY_103,Commodity Options,359844.42,HKD,Cancelled
TRD_01306,2026-05-22,CUST_0948,CPTY_148,Commodity Options,1283004.34,EUR,Settled
TRD_01307,2026-06-22,CUST_0308,CPTY_135,Equity,1327739.49,HKD,Settled
TRD_01308,2026-04-06,CUST_0052,CPTY_110,FX Spot,2367941.87,USD,Settled
TRD_01309,2026-03-23,CUST_0094,CPTY_142,Fixed Income,2139365.54,JPY,Settled
TRD_01310,2026-02-20,CUST_0005,CPTY_134,Crypto ETF,1766177.34,CAD,Cancelled
TRD_01311,2026-06-27,CUST_0462,CPTY_139,Commodity Options,1591515.45,CAD,Settled
TRD_01312,2026-05-04,CUST_0745,CPTY_109,FX Spot,2190718.79,CAD,Cancelled
TRD_01313,2026-06-04,CUST_0707,CPTY_148,FX Spot,1020312.73,USD,Pending
TRD_01314,2026-04-25,CUST_0245,CPTY_131,Commodity Options,1956462.13,HKD,Pending
TRD_01315,2026-01-14,CUST_0566,CPTY_102,FX Spot,2174389.13,HKD,Pending
TRD_01316,2026-04-05,CUST_0923,CPTY_141,Equity,102567.51,USD,Settled
TRD_01317,2026-05-21,CUST_0303,CPTY_140,Equity,2425720.41,USD,Pending
TRD_01318,2026-05-25,CUST_0310,CPTY_136,Fixed Income,1771222.31,SGD,Pending
TRD_01319,2026-06-30,CUST_0026,CPTY_123,Crypto ETF,1699997.71,USD,Settled
TRD_01320,2026-06-04,CUST_0679,CPTY_150,FX Spot,-150.0,ZWD,Cancelled
TRD_01321,2026-01-23,CUST_0835,CPTY_144,Equity,684385.86,SGD,Settled
TRD_01322,2026-05-16,CUST_0061,CPTY_128,FX Spot,262933.33,USD,Settled
TRD_01323,2026-05-05,CUST_0339,CPTY_129,Equity,2239321.73,HKD,Settled
TRD_01324,2026-03-25,CUST_0833,CPTY_103,Equity,1686876.24,JPY,Cancelled
TRD_01325,2026-06-11,CUST_0914,CPTY_147,Crypto ETF,442211.65,GBP,Pending
TRD_01326,2026-01-24,CUST_0901,CPTY_108,Fixed Income,192999.76,USD,Settled
TRD_01327,2026-04-27,CUST_0229,CPTY_116,Fixed Income,2173822.45,USD,Pending
TRD_01328,2026-02-14,CUST_0827,CPTY_111,Fixed Income,662387.25,GBP,Settled
TRD_01329,2026-05-20,CUST_0171,CPTY_146,Fixed Income,1116474.93,GBP,Settled
TRD_01330,2026-04-15,CUST_0756,CPTY_116,Fixed Income,2017481.4,SGD,Pending
TRD_01331,2026-01-31,CUST_0288,CPTY_106,Crypto ETF,2466169.62,USD,Settled
TRD_01332,2026-05-27,CUST_0203,CPTY_133,FX Spot,1875693.5,SGD,Settled
TRD_01333,2026-06-21,CUST_0564,CPTY_132,Commodity Options,760296.39,USD,Cancelled
TRD_01334,2026-03-09,CUST_0310,CPTY_121,Equity,1950076.9,GBP,Cancelled
TRD_01335,2026-02-19,CUST_0646,CPTY_140,Crypto ETF,1384794.79,USD,Cancelled
TRD_01336,2026-04-23,CUST_0460,CPTY_126,Crypto ETF,832924.77,GBP,Settled
TRD_01337,2026-06-05,CUST_0176,CPTY_136,Commodity Options,1538008.1,USD,Pending
TRD_01338,2026-03-13,CUST_0513,CPTY_144,Fixed Income,2251690.36,USD,Settled
TRD_01339,2026-04-21,CUST_0721,CPTY_146,Fixed Income,1121558.39,JPY,Settled
TRD_01340,2026-02-12,CUST_0227,CPTY_124,Commodity Options,2062765.23,HKD,Settled
TRD_01341,2026-05-12,CUST_0850,CPTY_112,Equity,117276.33,USD,Settled
TRD_01342,2026-03-21,CUST_0012,CPTY_149,Equity,2072043.63,SGD,Pending
TRD_01343,2026-01-26,CUST_0785,CPTY_125,Equity,370701.22,GBP,Cancelled
TRD_01344,2026-03-24,CUST_0718,CPTY_131,FX Spot,1391457.69,CAD,Pending
TRD_01345,2026-05-18,CUST_0730,CPTY_102,Fixed Income,1180146.29,EUR,Pending
TRD_01346,2026-01-18,CUST_0227,CPTY_138,Fixed Income,1129568.07,HKD,Settled
TRD_01347,2026-01-18,CUST_0841,CPTY_112,FX Spot,959171.48,JPY,Settled
TRD_01348,2026-06-04,CUST_0337,CPTY_137,Equity,51026.97,CAD,Settled
TRD_01349,2026-06-17,CUST_0724,CPTY_102,FX Spot,2379313.13,JPY,Cancelled
TRD_01350,2026-06-07,CUST_0661,CPTY_145,Crypto ETF,1988920.64,GBP,Settled
TRD_01351,2026-01-31,CUST_0790,CPTY_145,Crypto ETF,449947.41,CAD,Cancelled
TRD_01352,2026-03-13,CUST_0398,CPTY_119,Commodity Options,2125440.06,JPY,Settled
TRD_01353,2026-06-12,CUST_0221,CPTY_109,Crypto ETF,1739470.89,GBP,Cancelled
TRD_01354,2026-04-04,CUST_0189,CPTY_126,Commodity Options,1039485.9,USD,Settled
TRD_01355,2026-02-08,CUST_0278,CPTY_124,Commodity Options,140464.74,CAD,Cancelled
TRD_01356,2026-02-19,CUST_0754,CPTY_141,Fixed Income,554175.24,CAD,Pending
TRD_01357,2026-02-24,CUST_0883,CPTY_100,FX Spot,2043703.66,HKD,Settled
TRD_01358,2026-01-08,CUST_0402,CPTY_149,FX Spot,361178.11,GBP,Cancelled
TRD_01359,2026-05-15,CUST_0375,CPTY_147,FX Spot,2275798.43,HKD,Settled
TRD_01360,2026-03-18,,CPTY_123,Equity,-150.0,USD,Cancelled
TRD_01361,2026-01-31,CUST_0914,CPTY_132,Commodity Options,496320.9,HKD,Settled
TRD_01362,2026-02-15,CUST_0130,CPTY_135,Crypto ETF,2130369.75,JPY,Settled
TRD_01363,2026-04-29,CUST_0335,CPTY_107,Equity,1175301.6,SGD,Pending
TRD_01364,2026-03-10,CUST_0154,CPTY_121,FX Spot,841683.22,SGD,Cancelled
TRD_01365,2026-04-10,CUST_0029,CPTY_106,Commodity Options,910920.28,CAD,Settled
TRD_01366,2026-02-19,CUST_0566,CPTY_114,Commodity Options,1461229.73,HKD,Settled
TRD_01367,2026-02-23,CUST_0405,CPTY_114,Commodity Options,349751.07,HKD,Cancelled
TRD_01368,2026-03-05,CUST_0174,CPTY_107,Commodity Options,482102.47,JPY,Settled
TRD_01369,2026-04-20,CUST_0636,CPTY_125,Crypto ETF,2370261.81,JPY,Settled
TRD_01370,2026-03-01,CUST_0851,CPTY_123,Crypto ETF,211585.41,JPY,Cancelled
TRD_01371,2026-05-26,CUST_0452,CPTY_104,Crypto ETF,1932251.04,JPY,Settled
TRD_01372,2026-01-29,CUST_0937,CPTY_136,Crypto ETF,2256750.85,JPY,Cancelled
TRD_01373,2026-05-31,CUST_0523,CPTY_102,Fixed Income,2376362.83,USD,Settled
TRD_01374,2026-05-25,CUST_0742,CPTY_124,Equity,1436883.11,JPY,Settled
TRD_01375,2026-03-11,CUST_0755,CPTY_118,Crypto ETF,1679828.67,HKD,Settled
TRD_01376,2026-05-18,CUST_0821,CPTY_112,Commodity Options,2068034.39,CAD,Cancelled
TRD_01377,2026-05-30,CUST_0548,CPTY_148,Crypto ETF,1499701.33,USD,Cancelled
TRD_01378,2026-04-11,CUST_0445,CPTY_120,Fixed Income,2257841.18,EUR,Settled
TRD_01379,2026-06-02,CUST_0056,CPTY_141,Crypto ETF,25112.76,HKD,Pending
TRD_01380,2026-03-11,CUST_0828,CPTY_133,Crypto ETF,751339.49,ZWD,Cancelled
TRD_01381,2026-05-14,CUST_0685,CPTY_126,Equity,1881742.57,JPY,Pending
TRD_01382,2026-03-29,CUST_0473,CPTY_110,Fixed Income,2167708.22,EUR,Pending
TRD_01383,2026-04-06,CUST_0803,CPTY_120,Commodity Options,1598688.91,SGD,Cancelled
TRD_01384,2026-05-30,CUST_0289,CPTY_150,Fixed Income,20069.18,USD,Settled
TRD_01385,2026-05-16,CUST_0928,CPTY_120,Fixed Income,2468692.48,EUR,Settled
TRD_01386,2026-02-19,CUST_0358,CPTY_128,Commodity Options,2143875.96,JPY,Pending
TRD_01387,2026-04-17,CUST_0800,CPTY_118,FX Spot,2015840.52,USD,Cancelled
TRD_01388,2026-02-21,CUST_0613,CPTY_124,Crypto ETF,145225.69,GBP,Settled
TRD_01389,2026-04-29,CUST_0378,CPTY_123,FX Spot,1705799.27,EUR,Settled
TRD_01390,2026-01-27,CUST_0391,CPTY_123,Crypto ETF,299296.79,JPY,Settled
TRD_01391,2026-01-15,CUST_0814,CPTY_112,Crypto ETF,2100745.52,SGD,Pending
TRD_01392,2026-02-25,CUST_0802,CPTY_134,Equity,440729.99,SGD,Settled
TRD_01393,2026-01-23,CUST_0872,CPTY_107,Fixed Income,25641.95,SGD,Settled
TRD_01394,2026-02-25,CUST_0018,CPTY_146,Equity,303273.87,JPY,Pending
TRD_01395,2026-03-23,CUST_0043,CPTY_110,Equity,2140989.89,EUR,Settled
TRD_01396,2026-05-09,CUST_0851,CPTY_133,FX Spot,1426506.03,JPY,Settled
TRD_01397,2026-06-25,CUST_0073,CPTY_129,FX Spot,1945265.87,CAD,Pending
TRD_01398,2026-04-04,CUST_0694,CPTY_101,Fixed Income,805358.29,EUR,Settled
TRD_01399,2026-02-18,CUST_0021,CPTY_116,Commodity Options,482325.34,EUR,Settled
TRD_01400,2026-06-25,CUST_0204,CPTY_144,Crypto ETF,-150.0,USD,Settled
TRD_01401,2026-05-09,CUST_0859,CPTY_141,Equity,2114754.45,GBP,Settled
TRD_01402,2026-01-15,CUST_0924,CPTY_126,Commodity Options,1948602.92,HKD,Pending
TRD_01403,2026-02-19,CUST_0383,CPTY_147,Crypto ETF,133028.15,USD,Pending
TRD_01404,2026-05-25,CUST_0606,CPTY_103,Equity,2247620.54,EUR,Pending
TRD_01405,2026-06-17,CUST_0643,CPTY_124,Commodity Options,1666446.65,JPY,Settled
TRD_01406,2026-05-31,CUST_0583,CPTY_110,Crypto ETF,149718.54,EUR,Pending
TRD_01407,2026-06-28,CUST_0886,CPTY_145,FX Spot,382953.62,USD,Pending
TRD_01408,2026-05-31,CUST_0080,CPTY_136,Equity,1091240.25,USD,Pending
TRD_01409,2026-06-11,CUST_0559,CPTY_117,Equity,477305.34,JPY,Pending
TRD_01410,2026-05-09,CUST_0473,CPTY_100,Fixed Income,312904.28,SGD,Cancelled
TRD_01411,2026-05-22,CUST_0281,CPTY_109,Crypto ETF,1126960.74,JPY,Cancelled
TRD_01412,2026-05-11,CUST_0055,CPTY_138,Commodity Options,2345178.25,HKD,Pending
TRD_01413,2026-02-17,CUST_0852,CPTY_132,Commodity Options,2465923.84,HKD,Settled
TRD_01414,2026-05-29,CUST_0103,CPTY_119,Crypto ETF,2238554.74,CAD,Settled
TRD_01415,2026-01-07,CUST_0734,CPTY_129,Crypto ETF,465794.95,SGD,Settled
TRD_01416,2026-01-08,CUST_0469,CPTY_137,Equity,2402465.04,HKD,Settled
TRD_01417,2026-06-11,CUST_0770,CPTY_143,Fixed Income,2494899.67,HKD,Pending
TRD_01418,2026-05-01,CUST_0895,CPTY_126,Fixed Income,1265853.54,SGD,Settled
TRD_01419,2026-04-24,CUST_0014,CPTY_116,Crypto ETF,952516.65,JPY,Settled
TRD_01420,2026-01-02,CUST_0394,CPTY_104,Fixed Income,2443094.18,USD,Pending
TRD_01421,2026-05-17,CUST_0759,CPTY_108,FX Spot,1441955.95,SGD,Settled
TRD_01422,2026-02-09,CUST_0362,CPTY_107,Commodity Options,1750803.31,HKD,Pending
TRD_01423,2026-03-01,CUST_0887,CPTY_144,Equity,1670008.54,USD,Settled
TRD_01424,2026-04-06,CUST_0167,CPTY_138,FX Spot,1518939.44,SGD,Settled
TRD_01425,2026-01-08,CUST_0050,CPTY_111,FX Spot,888891.54,HKD,Pending
TRD_01426,2026-04-30,CUST_0605,CPTY_149,Commodity Options,1322912.84,GBP,Pending
TRD_01427,2026-01-13,CUST_0050,CPTY_102,Equity,2172073.0,JPY,Pending
TRD_01428,2026-05-22,CUST_0200,CPTY_143,Equity,2037044.97,CAD,Cancelled
TRD_01429,2026-04-21,CUST_0431,CPTY_147,Commodity Options,740425.49,JPY,Settled
TRD_01430,2026-05-15,CUST_0835,CPTY_110,Equity,1303526.19,EUR,Pending
TRD_01431,2026-02-02,CUST_0246,CPTY_145,Commodity Options,1180794.45,CAD,Settled
TRD_01432,2026-01-02,CUST_0714,CPTY_130,Equity,498552.73,USD,Pending
TRD_01433,2026-03-28,CUST_0573,CPTY_142,Equity,2473470.78,GBP,Settled
TRD_01434,2026-03-16,CUST_0314,CPTY_139,Crypto ETF,201717.1,JPY,Settled
TRD_01435,2026-02-18,CUST_0936,CPTY_101,Equity,1428826.47,SGD,Settled
TRD_01436,2026-04-19,CUST_0056,CPTY_102,FX Spot,2423943.53,USD,Cancelled
TRD_01437,2026-05-01,CUST_0504,CPTY_129,Equity,1153917.27,CAD,Settled
TRD_01438,2026-04-12,CUST_0429,CPTY_142,Fixed Income,2081894.74,EUR,Cancelled
TRD_01439,2026-05-24,CUST_0901,CPTY_114,Equity,1345029.61,GBP,Settled
TRD_01440,2026-03-28,,CPTY_145,Fixed Income,-150.0,ZWD,Cancelled
TRD_01441,2026-02-13,CUST_0114,CPTY_118,Fixed Income,1898322.89,CAD,Settled
TRD_01442,2026-03-24,CUST_0744,CPTY_110,Commodity Options,106830.81,EUR,Pending
TRD_01443,2026-02-18,CUST_0661,CPTY_142,Fixed Income,920930.36,EUR,Pending
TRD_01444,2026-03-30,CUST_0270,CPTY_136,Crypto ETF,1153418.48,GBP,Pending
TRD_01445,2026-04-05,CUST_0035,CPTY_135,FX Spot,2105755.69,GBP,Settled
TRD_01446,2026-03-25,CUST_0633,CPTY_112,FX Spot,7454.4,CAD,Settled
TRD_01447,2026-06-24,CUST_0161,CPTY_109,FX Spot,1845928.4,SGD,Settled
TRD_01448,2026-05-22,CUST_0553,CPTY_117,Fixed Income,836585.95,JPY,Cancelled
TRD_01449,2026-02-04,CUST_0942,CPTY_129,FX Spot,47497.39,USD,Settled
TRD_01450,2026-06-10,CUST_0601,CPTY_137,FX Spot,36640.16,EUR,Settled
TRD_01451,2026-04-03,CUST_0704,CPTY_139,Fixed Income,1333143.38,GBP,Settled
TRD_01452,2026-03-27,CUST_0207,CPTY_103,Equity,2132432.09,GBP,Settled
TRD_01453,2026-03-12,CUST_0648,CPTY_105,Crypto ETF,2221179.11,EUR,Settled
TRD_01454,2026-01-28,CUST_0391,CPTY_147,Fixed Income,1236724.14,CAD,Settled
TRD_01455,2026-06-14,CUST_0288,CPTY_120,Commodity Options,1450521.26,JPY,Settled
TRD_01456,2026-02-27,CUST_0884,CPTY_136,Commodity Options,2249884.65,EUR,Settled
TRD_01457,2026-03-12,CUST_0320,CPTY_127,Commodity Options,128511.04,EUR,Settled
TRD_01458,2026-04-29,CUST_0433,CPTY_121,FX Spot,112296.84,GBP,Pending
TRD_01459,2026-04-08,CUST_0416,CPTY_108,FX Spot,454315.81,USD,Settled
TRD_01460,2026-05-04,CUST_0454,CPTY_117,Equity,969876.37,GBP,Settled
TRD_01461,2026-04-07,CUST_0491,CPTY_107,Fixed Income,1341667.92,USD,Settled
TRD_01462,2026-01-09,CUST_0899,CPTY_134,Crypto ETF,2359346.07,GBP,Pending
TRD_01463,2026-01-17,CUST_0805,CPTY_111,FX Spot,1912722.1,HKD,Pending
TRD_01464,2026-03-01,CUST_0862,CPTY_103,Equity,2311300.66,EUR,Pending
TRD_01465,2026-05-12,CUST_0145,CPTY_102,Fixed Income,991145.64,CAD,Cancelled
TRD_01466,2026-04-18,CUST_0490,CPTY_118,FX Spot,1011865.52,SGD,Pending
TRD_01467,2026-04-26,CUST_0875,CPTY_104,Fixed Income,1203875.52,SGD,Pending
TRD_01468,2026-04-07,CUST_0329,CPTY_131,Fixed Income,968386.94,EUR,Settled
TRD_01469,2026-05-22,CUST_0298,CPTY_142,Equity,2480905.81,SGD,Settled
TRD_01470,2026-04-21,CUST_0489,CPTY_118,Fixed Income,1922304.45,CAD,Settled
TRD_01471,2026-01-16,CUST_0556,CPTY_111,Crypto ETF,588660.37,SGD,Pending
TRD_01472,2026-05-02,CUST_0017,CPTY_103,Fixed Income,361260.27,CAD,Cancelled
TRD_01473,2026-01-24,CUST_0054,CPTY_114,Commodity Options,965711.66,GBP,Cancelled
TRD_01474,2026-01-31,CUST_0459,CPTY_142,Equity,1110348.19,SGD,Settled
TRD_01475,2026-06-13,CUST_0645,CPTY_143,Equity,1241899.95,SGD,Settled
TRD_01476,2026-04-10,CUST_0019,CPTY_125,Equity,839415.85,CAD,Settled
TRD_01477,2026-06-14,CUST_0842,CPTY_121,FX Spot,1748282.63,JPY,Settled
TRD_01478,2026-04-07,CUST_0432,CPTY_103,Crypto ETF,122559.95,CAD,Pending
TRD_01479,2026-02-21,CUST_0553,CPTY_116,FX Spot,1532161.7,CAD,Cancelled
TRD_01480,2026-04-07,CUST_0805,CPTY_148,Equity,-150.0,HKD,Settled
TRD_01481,2026-02-16,CUST_0829,CPTY_150,Fixed Income,1577497.57,USD,Cancelled
TRD_01482,2026-03-06,CUST_0559,CPTY_101,Equity,2016323.8,GBP,Settled
TRD_01483,2026-02-07,CUST_0250,CPTY_125,Equity,911804.37,JPY,Cancelled
TRD_01484,2026-04-11,CUST_0418,CPTY_139,Crypto ETF,720759.84,JPY,Pending
TRD_01485,2026-04-25,CUST_0283,CPTY_127,Commodity Options,466868.78,EUR,Pending
TRD_01486,2026-04-15,CUST_0856,CPTY_131,FX Spot,2430609.03,CAD,Cancelled
TRD_01487,2026-02-24,CUST_0397,CPTY_140,Crypto ETF,1321953.8,EUR,Settled
TRD_01488,2026-01-27,CUST_0163,CPTY_137,Commodity Options,1764324.66,HKD,Settled
TRD_01489,2026-04-03,CUST_0185,CPTY_112,FX Spot,2310522.62,GBP,Cancelled
TRD_01490,2026-04-09,CUST_0794,CPTY_123,Fixed Income,1018292.41,JPY,Settled
TRD_01491,2026-05-18,CUST_0416,CPTY_134,Commodity Options,1547065.07,EUR,Settled
TRD_01492,2026-05-22,CUST_0450,CPTY_122,Crypto ETF,1712948.61,HKD,Cancelled
TRD_01493,2026-02-23,CUST_0370,CPTY_131,Fixed Income,147549.91,USD,Settled
TRD_01494,2026-03-19,CUST_0333,CPTY_101,Crypto ETF,1079177.7,SGD,Settled
TRD_01495,2026-06-05,CUST_0790,CPTY_148,Equity,1119693.57,CAD,Settled
TRD_01496,2026-06-16,CUST_0845,CPTY_132,Equity,2064626.96,SGD,Cancelled
TRD_01497,2026-02-07,CUST_0293,CPTY_130,Commodity Options,767457.36,EUR,Settled
TRD_01498,2026-03-24,CUST_0912,CPTY_121,FX Spot,1744904.82,JPY,Settled
TRD_01499,2026-01-12,CUST_0697,CPTY_126,Equity,334224.78,SGD,Pending
TRD_01500,2026-06-04,CUST_0187,CPTY_142,Equity,207240.9,ZWD,Pending
TRD_01501,2026-05-17,CUST_0495,CPTY_112,FX Spot,300387.53,JPY,Settled
TRD_01502,2026-02-09,CUST_0689,CPTY_137,Fixed Income,1808263.91,HKD,Settled
TRD_01503,2026-01-28,CUST_0033,CPTY_122,Equity,2201148.24,GBP,Cancelled
TRD_01504,2026-05-18,CUST_0509,CPTY_122,FX Spot,1637145.1,USD,Settled
TRD_01505,2026-06-22,CUST_0904,CPTY_112,Commodity Options,605366.47,GBP,Cancelled
TRD_01506,2026-05-21,CUST_0503,CPTY_100,Equity,259042.95,HKD,Settled
TRD_01507,2026-06-03,CUST_0829,CPTY_135,FX Spot,971729.45,HKD,Cancelled
TRD_01508,2026-06-22,CUST_0149,CPTY_117,Commodity Options,1242027.53,JPY,Cancelled
TRD_01509,2026-02-24,CUST_0656,CPTY_120,Fixed Income,1779863.94,EUR,Settled
TRD_01510,2026-01-12,CUST_0110,CPTY_136,Equity,609717.91,CAD,Settled
TRD_01511,2026-03-17,CUST_0287,CPTY_150,FX Spot,1085050.98,USD,Settled
TRD_01512,2026-06-17,CUST_0571,CPTY_100,Equity,1692701.99,HKD,Pending
TRD_01513,2026-05-12,CUST_0424,CPTY_117,Crypto ETF,2386228.7,GBP,Settled
TRD_01514,2026-04-11,CUST_0255,CPTY_112,Crypto ETF,1663185.82,GBP,Pending
TRD_01515,2026-04-01,CUST_0005,CPTY_115,Crypto ETF,479009.04,GBP,Settled
TRD_01516,2026-01-11,CUST_0004,CPTY_124,Fixed Income,2469613.12,JPY,Settled
TRD_01517,2026-01-10,CUST_0407,CPTY_131,Equity,1194694.27,USD,Settled
TRD_01518,2026-05-22,CUST_0769,CPTY_124,Equity,1945318.85,JPY,Settled
TRD_01519,2026-02-24,CUST_0898,CPTY_104,Crypto ETF,1168554.13,EUR,Cancelled
TRD_01520,2026-02-01,,CPTY_150,Commodity Options,-150.0,JPY,Pending
TRD_01521,2026-02-15,CUST_0479,CPTY_122,Commodity Options,1561524.72,USD,Settled
TRD_01522,2026-01-20,CUST_0021,CPTY_141,FX Spot,302400.23,EUR,Pending
TRD_01523,2026-02-24,CUST_0113,CPTY_150,Crypto ETF,991912.22,USD,Settled
TRD_01524,2026-03-24,CUST_0327,CPTY_122,Fixed Income,1779657.79,HKD,Pending
TRD_01525,2026-06-10,CUST_0950,CPTY_138,Crypto ETF,742214.78,HKD,Cancelled
TRD_01526,2026-03-10,CUST_0214,CPTY_108,Fixed Income,1987652.01,SGD,Settled
TRD_01527,2026-05-12,CUST_0860,CPTY_116,Fixed Income,1852016.31,EUR,Cancelled
TRD_01528,2026-02-27,CUST_0520,CPTY_130,Fixed Income,1525325.51,SGD,Settled
TRD_01529,2026-04-04,CUST_0054,CPTY_139,Equity,523143.14,EUR,Settled
TRD_01530,2026-01-08,CUST_0157,CPTY_118,Crypto ETF,1119311.8,EUR,Pending
TRD_01531,2026-04-30,CUST_0296,CPTY_133,Fixed Income,2076713.82,JPY,Settled
TRD_01532,2026-03-12,CUST_0091,CPTY_105,Commodity Options,1494256.88,GBP,Pending
TRD_01533,2026-05-04,CUST_0949,CPTY_102,Crypto ETF,2410858.13,HKD,Settled
TRD_01534,2026-02-19,CUST_0790,CPTY_103,Commodity Options,1892346.23,JPY,Cancelled
TRD_01535,2026-01-19,CUST_0614,CPTY_102,Crypto ETF,1295225.02,HKD,Settled
TRD_01536,2026-04-10,CUST_0903,CPTY_127,FX Spot,627787.28,EUR,Settled
TRD_01537,2026-02-05,CUST_0757,CPTY_120,FX Spot,1710238.25,SGD,Settled
TRD_01538,2026-02-03,CUST_0437,CPTY_149,Crypto ETF,812691.45,GBP,Settled
TRD_01539,2026-03-20,CUST_0440,CPTY_130,Commodity Options,178288.91,CAD,Cancelled
TRD_01540,2026-04-01,CUST_0697,CPTY_115,Commodity Options,2447066.09,GBP,Pending
TRD_01541,2026-04-29,CUST_0045,CPTY_103,Fixed Income,1538839.87,SGD,Cancelled
TRD_01542,2026-04-23,CUST_0863,CPTY_127,FX Spot,199556.83,EUR,Settled
TRD_01543,2026-03-14,CUST_0190,CPTY_140,Equity,1320814.81,JPY,Cancelled
TRD_01544,2026-03-12,CUST_0946,CPTY_139,Fixed Income,1208382.47,HKD,Settled
TRD_01545,2026-06-23,CUST_0256,CPTY_126,Fixed Income,1032298.35,EUR,Settled
TRD_01546,2026-05-29,CUST_0831,CPTY_150,Commodity Options,408342.16,SGD,Cancelled
